928655	928655	NC_000001.11	N	snv	1:89384015	GBP6
929740	929740	NC_000005.10	R	snv	5:73621913
932764	932764	NC_000010.11	D	snv	10:94136183	PLCE1
933271	933271	NC_000022.11	H	snv	22:19943884	COMT
934635	934635	NC_000015.10	R	snv	15:51186580	MIR4713HG
943580	943580	NC_000001.11	V	snv	1:230701298
944050	944050	NC_000014.9	N	snv	14:64233327	ESR2,LOC124903328
948854	948854	NC_000011.10	N	snv	11:68682735	GAL,LOC107984343
951439	951439	NC_000001.11	B	snv	1:163063901
953977	953977	NC_000013.11	K	snv	13:40126485	LOC124903162
958804	958804	NC_000009.12	Y	snv	9:117196574	ASTN2
962369	962369	NC_000011.10	N	snv	11:27712873	BDNF
963468	963468	NC_000003.12	V	snv	3:114144040	DRD3
963549	963549	NC_000008.11	H	snv	8:53229264	OPRK1,LOC105375836
964184	964184	NC_000011.10	S	snv	11:116778201	ZPR1
967676	967676	NC_000017.11	N	snv	17:51882949	CA10
983332	983332	NC_000001.11	N	snv	1:87666697
992160	992160	NC_000006.12	Y	snv	6:44386904	CDC5L,POLR1C,LOC124901323
993648	993648	NC_000002.12	N	snv	2:181591267	CERKL
997917	997917	NC_000008.11	Y	snv	8:53239818	OPRK1
1000940	1000940	NC_000017.11	N	snv	17:5379957	RABEP1
1001179	1001179	NC_000011.10	N	snv	11:34438684	CAT
1006737	1006737	NC_000012.12	R	snv	12:2236129	CACNA1C
1008805	1008805	NC_000015.10	D	snv	15:51257402	CYP19A1,MIR4713HG
1019385	1019385	NC_000012.12	N	snv	12:13981909	GRIN2B
1021737	1021737	NC_000001.11	N	snv	1:70439117	CTH
1022563	1022563	NC_000020.11	N	snv	20:1973693	PDYN-AS1
1024323	1024323	NC_000004.12	N	snv	4:3004316	GRK4
1029489	1029489	NC_000016.10	N	snv	16:27364896	IL4R
1034936	1034936	NC_000012.12	N	snv	12:2551994	CACNA1C
1041983	1041983	NC_000008.11	Y	snv	8:18400285	NAT2
1042008	1042008	NC_000016.10	V	snv	16:28607005	SULT1A1
1042028	1042028	NC_000016.10	Y	snv	16:28606193	SULT1A1
1042136	1042136	NC_000006.12	N	snv	6:33080851	HLA-DPA1,HLA-DPB1
1042151	1042151	NC_000006.12	R	snv	6:33080884	HLA-DPA1,HLA-DPB1
1042173	1042173	NC_000017.11	N	snv	17:30197993	SLC6A4
1042522	1042522	NC_000017.11	N	snv	17:7676154	TP53
1042580	1042580	NC_000020.11	N	snv	20:23046984	THBD
1042597	1042597	NC_000002.12	N	snv	2:233618225	UGT1A8
1042640	1042640	NC_000002.12	N	snv	2:233772898	UGT1A10,UGT1A8,UGT1A7,UGT1A6,UGT1A5,UGT1A9,UGT1A4,UGT1A1,UGT1A3
1042713	1042713	NC_000005.10	V	snv	5:148826877	ADRB2
1042714	1042714	NC_000005.10	N	snv	5:148826910	ADRB2
1042718	1042718	NC_000005.10	N	snv	5:148827354	ADRB2
1042858	1042858	NC_000011.10	D	snv	11:4138236	RRM1
1042919	1042919	NC_000011.10	N	snv	11:4138534	RRM1
1042927	1042927	NC_000011.10	N	snv	11:4138699	RRM1
1043550	1043550	NC_000007.14	R	snv	7:128769171	CALU
1043620	1043620	NC_000006.12	N	snv	6:31815978	HSPA1A,HSPA1L
1043657	1043657	NC_000001.11	N	snv	1:19308517	AKR7A2
1044394	1044394	NC_000020.11	V	snv	20:63350733	CHRNA4
1044396	1044396	NC_000020.11	N	snv	20:63349782	CHRNA4
1044397	1044397	NC_000020.11	B	snv	20:63349752	CHRNA4
1044457	1044457	NC_000001.11	H	snv	1:47377105	CMPK1
1045280	1045280	NC_000017.11	Y	snv	17:4719343	ARRB2
1045642	1045642	NC_000007.14	N	snv	7:87509329	ABCB1
1047303	1047303	NC_000001.11	N	snv	1:119514623	HSD3B1
1047626	1047626	NC_000004.12	V	snv	4:42001654	SLC30A9
1047840	1047840	NC_000001.11	V	snv	1:241878999	EXO1
1047891	1047891	NC_000002.12	M	snv	2:210675783	CPS1
1048101	1048101	NC_000008.11	N	snv	8:26770511	ADRA1A
1048786	1048786	NC_000016.10	H	snv	16:286916	PDIA2
1048943	1048943	NC_000015.10	N	snv	15:74720644	CYP1A1
1048977	1048977	NC_000001.11	Y	snv	1:20618562	CDA
1049305	1049305	NC_000007.14	V	snv	7:30924207	AQP1
1049353	1049353	NC_000006.12	N	snv	6:88143916	CNR1
1049709	1049709	NC_000006.12	Y	snv	6:31269077	HLA-C
1050152	1050152	NC_000005.10	Y	snv	5:132340627	SLC22A4,MIR3936HG
1050565	1050565	NC_000017.11	N	snv	17:30249058	BLMH,LOC105371720
1050828	1050828	NC_000023.11	Y	snv	X:154536002	G6PD
1050891	1050891	NC_000002.12	N	snv	2:138014190	HNMT,LOC107985948
1051266	1051266	NC_000021.9	N	snv	21:45537880	SLC19A1
1051296	1051296	NC_000021.9	N	snv	21:45514947	SLC19A1
1051298	1051298	NC_000021.9	N	snv	21:45514912	SLC19A1
1051375	1051375	NC_000012.12	V	snv	12:2679713	CACNA1C,CACNA1C-AS1
1051640	1051640	NC_000017.11	R	snv	17:50691125	ABCC3
1051660	1051660	NC_000008.11	N	snv	8:53251002	OPRK1
1051685	1051685	NC_000002.12	R	snv	2:216205653	XRCC5
1051730	1051730	NC_000015.10	N	snv	15:78601997	CHRNA3
1051740	1051740	NC_000001.11	Y	snv	1:225831932	EPHX1
1051792	1051792	NC_000006.12	R	snv	6:31411200	MICA
1052536	1052536	NC_000017.11	Y	snv	17:35004556	LIG3
1052555	1052555	NC_000019.10	N	snv	19:45352266	ERCC2
1053129	1053129	NC_000005.10	N	snv	5:80626901	DHFR
1056515	1056515	NC_000001.11	N	snv	1:163143470	RGS5
1056827	1056827	NC_000002.12	M	snv	2:38075034	CYP1B1
1056836	1056836	NC_000002.12	V	snv	2:38071060	CYP1B1
1056854	1056854	NC_000019.10	R	snv	19:41304090	HNRNPUL1
1056892	1056892	NC_000021.9	R	snv	21:36146408	CBR3,CBR3-AS1
1057868	1057868	NC_000007.14	Y	snv	7:75985688	POR
1057910	1057910	NC_000010.11	V	snv	10:94981296	CYP2C9
1058171	1058171	NC_000022.11	B	snv	22:42127926	CYP2D6
1058930	1058930	NC_000010.11	N	snv	10:95058362	CYP2C8
1058932	1058932	NC_000010.11	V	snv	10:95037104	CYP2C8
1059150	1059150	NC_000020.11	B	snv	20:59030384	ATP5F1E,SLMO2-ATP5E
1059288	1059288	NC_000006.12	N	snv	6:33299895	RGL2,TAPBP
1059513	1059513	NC_000012.12	N	snv	12:57095926	NAB2,STAT6
1059698	1059698	NC_000007.14	M	snv	7:130944335	LINC-PINT
1059751	1059751	NC_000013.11	N	snv	13:95020696	ABCC4
1060467	1060467	NC_000019.10	D	snv	19:15913728	CYP4F11
1060896	1060896	NC_000015.10	V	snv	15:45262069	SLC28A2,SLC28A2-AS1
1061018	1061018	NC_000004.12	D	snv	4:88121701	ABCG2
1061115	1061115	NC_000010.11	N	snv	10:98417292	HPS1
1061170	1061170	NC_000001.11	N	snv	1:196690107	CFH
1061472	1061472	NC_000013.11	N	snv	13:51950352	ATP7B
1061622	1061622	NC_000001.11	K	snv	1:12192898	TNFRSF1B
1061631	1061631	NC_000001.11	R	snv	1:12208442	TNFRSF1B
1061735	1061735	NC_000007.14	N	snv	7:158733764	ESYT2
1061781	1061781	NC_000001.11	N	snv	1:43985562	B4GALT2
1062033	1062033	NC_000015.10	B	snv	15:51255741	CYP19A1,MIR4713HG
1062535	1062535	NC_000005.10	D	snv	5:53055583	ITGA2
1062613	1062613	NC_000011.10	B	snv	11:113975284	HTR3A
1062753	1062753	NC_000022.11	R	snv	22:41996807	SEPTIN3,WBP2NL
1063320	1063320	NC_000006.12	N	snv	6:29830972	HLA-G
1065634	1065634	NC_000001.11	N	snv	1:114717147	NRAS,CSDE1
1065776	1065776	NC_000003.12	H	snv	3:152835839	P2RY1
1065852	1065852	NC_000022.11	V	snv	22:42130692	CYP2D6
1071816	1071816	NC_000006.12	N	snv	6:31356759	HLA-B,MIR6891
1072388	1072388	NC_000012.12	V	snv	12:13785842	GRIN2B
1074287	1074287	NC_000006.12	V	snv	6:154027674	OPRM1
1074373	1074373	NC_000007.14	H	snv	7:30577145	GARS1-DT
1076560	1076560	NC_000011.10	N	snv	11:113412966	DRD2
1079596	1079596	NC_000011.10	N	snv	11:113425897	DRD2
1079597	1079597	NC_000011.10	N	snv	11:113425564	DRD2
1079598	1079598	NC_000011.10	N	snv	11:113425552	DRD2
1080985	1080985	NC_000022.11	N	snv	22:42132375	CYP2D6
1104514	1104514	NC_000009.12	N	snv	9:11028275
1105525	1105525	NC_000005.10	N	snv	5:80654689	DHFR,MSH3
1105879	1105879	NC_000002.12	N	snv	2:233693556	UGT1A10,UGT1A8,UGT1A7,UGT1A6,UGT1A9
1110470	1110470	NC_000016.10	N	snv	16:27325106	IL4R
1113129	1113129	NC_000010.11	N	snv	10:95051288	CYP2C8
1123617	1123617	NC_000018.10	N	snv	18:45672918	SLC14A2,LOC105372093
1124491	1124491	NC_000011.10	N	snv	11:113411368	DRD2
1124493	1124493	NC_000011.10	K	snv	11:113411573	DRD2
1125394	1125394	NC_000011.10	N	snv	11:113426463	DRD2
1126442	1126442	NC_000009.12	R	snv	9:137156924	GRIN1,LOC105376328
1126510	1126510	NC_000019.10	N	snv	19:46620526	PTGIR
1126643	1126643	NC_000005.10	B	snv	5:53051539	ITGA2
1126647	1126647	NC_000004.12	H	snv	4:73743328	CXCL8
1126742	1126742	NC_000001.11	R	snv	1:46932824	CYP4A11
1126757	1126757	NC_000019.10	N	snv	19:55368504	IL11
1127354	1127354	NC_000020.11	N	snv	20:3213196	ITPA
1127687	1127687	NC_000010.11	R	snv	10:113730350	CASP7
1128503	1128503	NC_000007.14	N	snv	7:87550285	ABCB1
1129844	1129844	NC_000017.11	N	snv	17:34285875	CCL11
1130214	1130214	NC_000014.9	M	snv	14:104793397	AKT1
1130609	1130609	NC_000002.12	B	snv	2:10122793	RRM2
1130864	1130864	NC_000001.11	N	snv	1:159713301	CRP
1131873	1131873	NC_000001.11	R	snv	1:225831952	EPHX1
1131882	1131882	NC_000019.10	D	snv	19:3595925	TBXA2R
1135989	1135989	NC_000017.11	N	snv	17:81510981	ACTG1
1136201	1136201	NC_000017.11	N	snv	17:39723335	ERBB2
1137101	1137101	NC_000001.11	N	snv	1:65592830	LEPR
1137617	1137617	NC_000007.14	N	snv	7:150951110	KCNH2
1138272	1138272	NC_000011.10	B	snv	11:67586108	GSTP1
1142345	1142345	NC_000006.12	N	snv	6:18130687	TPMT
1143623	1143623	NC_000002.12	V	snv	2:112838252	IL1B
1143627	1143627	NC_000002.12	N	snv	2:112836810	IL1B
1143634	1143634	NC_000002.12	N	snv	2:112832813	IL1B
1143663	1143663	NC_000021.9	V	snv	21:36070377	CBR1,CBR1-AS1
1143684	1143684	NC_000006.12	N	snv	6:3010156	NQO2
1149222	1149222	NC_000007.14	N	snv	7:87444459	ABCB4
1150226	1150226	NC_000011.10	N	snv	11:113974819	HTR3A
1154831	1154831	NC_000012.12	K	snv	12:10406893	KLRC4,KLRC4-KLRK1
1155463	1155463	NC_000021.9	M	snv	21:21768203	LINC01425
1160351	1160351	NC_000014.9	N	snv	14:47546779	MDGA2
1163075	1163075	NC_000010.11	N	snv	10:103261506
1176744	1176744	NC_000011.10	N	snv	11:113932306	HTR3B
1202283	1202283	NC_000007.14	R	snv	7:87452976	ABCB4
1229976	1229976	NC_000004.12	H	snv	4:99280921	ADH1A,LOC100507053
1229984	1229984	NC_000004.12	N	snv	4:99318162	ADH1B
1247117	1247117	NC_000010.11	R	snv	10:118669290
1260326	1260326	NC_000002.12	N	snv	2:27508073	GCKR
1264457	1264457	NC_000006.12	N	snv	6:30490287	HLA-E
1265112	1265112	NC_000006.12	N	snv	6:31150242	CCHCR1
1265138	1265138	NC_000008.11	R	snv	8:102187808
1275988	1275988	NC_000002.12	Y	snv	2:26691496	KCNK3
1277441	1277441	NC_000012.12	N	snv	12:118168184	TAOK3
1295686	1295686	NC_000005.10	N	snv	5:132660151	IL13
1323040	1323040	NC_000006.12	R	snv	6:154010889	OPRM1
1330344	1330344	NC_000009.12	N	snv	9:122369409	PTGS1
1334802	1334802	NC_000001.11	N	snv	1:36930738	GRIK3
1337512	1337512	NC_000006.12	K	snv	6:64483927	EYS
1344706	1344706	NC_000002.12	N	snv	2:184913701	ZNF804A
1346268	1346268	NC_000015.10	N	snv	15:45380831	GATM
1346563	1346563	NC_000016.10	R	snv	16:77402386	ADAMTS18
1353295	1353295	NC_000004.12	N	snv	4:74463405
1353327	1353327	NC_000003.12	Y	snv	3:31461468
1353411	1353411	NC_000014.9	V	snv	14:52314383	PTGER2
1355368	1355368	NC_000004.12	D	snv	4:61914104	ADGRL3
1360780	1360780	NC_000006.12	H	snv	6:35639794	FKBP5
1360983	1360983	NC_000013.11	H	snv	13:102215758	FGF14
1364043	1364043	NC_000005.10	K	snv	5:63955024
1364805	1364805	NC_000004.12	N	snv	4:106752691	LOC105377356
1367094	1367094	NC_000008.11	N	snv	8:40544855	ZMAT4
1367117	1367117	NC_000002.12	V	snv	2:21041028	APOB
1378942	1378942	NC_000015.10	N	snv	15:74785026	CSK
1381376	1381376	NC_000006.12	N	snv	6:154072123	OPRM1
1382368	1382368	NC_000005.10	N	snv	5:83155256	XRCC4
1384401	1384401	NC_000004.12	R	snv	4:103643921	TACR3
1386493	1386493	NC_000012.12	D	snv	12:71961399	TPH2
1387923	1387923	NC_000009.12	N	snv	9:85025721	NTRK2
1402398	1402398	NC_000002.12	R	snv	2:57815106
1402467	1402467	NC_000002.12	S	snv	2:108378352	SULT1C4
1409314	1409314	NC_000010.11	N	snv	10:118856240
1414334	1414334	NC_000023.11	V	snv	X:114903581	HTR2C
1415744	1415744	NC_000006.12	N	snv	6:145701395	EPM2A
1417938	1417938	NC_000001.11	H	snv	1:159714396	CRP
1419555	1419555	NC_000007.14	H	snv	7:125929387
1423515	1423515	NC_000005.10	R	snv	5:82766725
1429376	1429376	NC_000002.12	H	snv	2:31365695	XDH
1433099	1433099	NC_000019.10	N	snv	19:11131982	LDLR
1437153	1437153	NC_000016.10	D	snv	16:64410685	LOC105371310
1439050	1439050	NC_000009.12	D	snv	9:84673278	NTRK2
1446468	1446468	NC_000002.12	N	snv	2:164106976
1448673	1448673	NC_000007.14	N	snv	7:17565446
1449683	1449683	NC_000004.12	B	snv	4:122826931	FGF2
1456862	1456862	NC_000004.12	W	snv	4:61380610	ADGRL3
1461773	1461773	NC_000006.12	R	snv	6:154070234	OPRM1
1468412	1468412	NC_000007.14	W	snv	7:86804135	GRM3,LOC105375382
1470579	1470579	NC_000003.12	M	snv	3:185811292	IGF2BP2
1476413	1476413	NC_000001.11	N	snv	1:11792243	MTHFR
1476592	1476592	NC_000019.10	D	snv	19:3679742	PIP5K1C
1487278	1487278	NC_000012.12	Y	snv	12:72007071	TPH2
1491850	1491850	NC_000011.10	Y	snv	11:27728178	LOC124902652
1495509	1495509	NC_000004.12	B	snv	4:21391993	KCNIP4
1495741	1495741	NC_000008.11	R	snv	8:18415371
1517114	1517114	NC_000008.11	N	snv	8:68476982	C8orf34
1521470	1521470	NC_000007.14	N	snv	7:45607253	ADCY1
1522113	1522113	NC_000004.12	R	snv	4:55465604	CLOCK
1523130	1523130	NC_000003.12	N	snv	3:119780660	NR1I2
1525085	1525085	NC_000007.14	R	snv	7:14600073	DGKB
1529927	1529927	NC_000016.10	V	snv	16:56870675	SLC12A3
1532624	1532624	NC_000016.10	N	snv	16:56971567	CETP
1534891	1534891	NC_000022.11	H	snv	22:38299094	CSNK1E,TPTEP2-CSNK1E
1536475	1536475	NC_000009.12	D	snv	9:134429310	RXRA
1540339	1540339	NC_000012.12	N	snv	12:47863543	VDR
1544105	1544105	NC_000009.12	N	snv	9:127800446
1544410	1544410	NC_000012.12	N	snv	12:47846052	VDR
1544938	1544938	NC_000005.10	N	snv	5:7634119	ADCY2
1554973	1554973	NC_000009.12	Y	snv	9:117718534	TLR4
1561876	1561876	NC_000011.10	N	snv	11:4092165	STIM1
1563828	1563828	NC_000001.11	N	snv	1:204547449	MDM4
1570360	1570360	NC_000006.12	R	snv	6:43770093	VEGFA,POLR1C
1577857	1577857	NC_000010.11	K	snv	10:108812501
1594160	1594160	NC_000002.12	N	snv	2:31356103	XDH
1611114	1611114	NC_000009.12	Y	snv	9:133635081	DBH
1611115	1611115	NC_000009.12	N	snv	9:133635393	DBH
1611131	1611131	NC_000009.12	R	snv	9:133657065	DBH,DBH-AS1
1611255	1611255	NC_000006.12	H	snv	6:29783228
1611259	1611259	NC_000006.12	H	snv	6:29783976
1613662	1613662	NC_000019.10	N	snv	19:55025227	GP6,GP6-AS1
1615111	1615111
1621378	1621378	NC_000011.10	H	snv	11:75193317	SLCO2B1
1643650	1643650	NC_000005.10	Y	snv	5:80644324	DHFR
1650697	1650697	NC_000005.10	N	snv	5:80654962	DHFR,MSH3
1650723	1650723	NC_000005.10	N	snv	5:80626211	DHFR
1663330	1663330	NC_000014.9	N	snv	14:65976778
1663332	1663332	NC_000014.9	N	snv	14:65977626
1678387	1678387	NC_000013.11	H	snv	13:95065652	ABCC4
1690924	1690924	NC_000012.12	N	snv	12:68811541	MDM2
1703794	1703794	NC_000015.10	N	snv	15:99069944	SYNM-AS1
1705772	1705772	NC_000012.12	N	snv	12:34021821	ALG10
1709083	1709083	NC_000019.10	N	snv	19:41095991	CYP2A13
1718125	1718125	NC_000012.12	Y	snv	12:121155216	P2RX7,LOC105370032
1719247	1719247	NC_000015.10	B	snv	15:45328787
1736557	1736557	NC_000001.11	V	snv	1:171110939	FMO3
1741981	1741981	NC_000001.11	H	snv	1:32290838	HDAC1
1751034	1751034	NC_000013.11	B	snv	13:95062722	ABCC4
1760217	1760217	NC_000001.11	N	snv	1:97137438	DPYD,DPYD-AS1
1760944	1760944	NC_000014.9	N	snv	14:20454990	APEX1,OSGEP
1778929	1778929	NC_000009.12	Y	snv	9:84707625	NTRK2
1783835	1783835	NC_000011.10	D	snv	11:121672215
1786929	1786929	NC_000010.11	N	snv	10:65919290	CTNNA3
1799722	1799722	NC_000014.9	B	snv	14:96204802	BDKRB2
1799724	1799724	NC_000006.12	Y	snv	6:31574705	LTA,TNF
1799732	1799732	NC_000011.10	N	delins	11:113475529	DRD2,LOC105369501
1799752	1799752	NC_000017.11	N	delins	17:63488529	ACE
1799762	1799762	NC_000007.14	N	delins	7:101126425	SERPINE1
1799782	1799782	NC_000019.10	N	snv	19:43553422	XRCC1
1799793	1799793	NC_000019.10	N	snv	19:45364001	ERCC2
1799801	1799801	NC_000016.10	Y	snv	16:13948101	ERCC4
1799807	1799807	NC_000003.12	H	snv	3:165830741	BCHE
1799808	1799808	NC_000002.12	B	snv	2:127418286	PROC
1799852	1799852	NC_000003.12	H	snv	3:133756878	TF
1799853	1799853	NC_000010.11	H	snv	10:94942290	CYP2C9
1799889	1799889	NC_000007.14	R	snv	7:101126430	SERPINE1
1799929	1799929	NC_000008.11	Y	snv	8:18400484	NAT2
1799930	1799930	NC_000008.11	N	snv	8:18400593	NAT2
1799931	1799931	NC_000008.11	V	snv	8:18400860	NAT2
1799963	1799963	NC_000011.10	R	snv	11:46739505	F2
1799964	1799964	NC_000006.12	Y	snv	6:31574531	LTA,TNF,LOC100287329
1799971	1799971	NC_000006.12	R	snv	6:154039662	OPRM1
1799972	1799972	NC_000006.12	N	snv	6:154039561	OPRM1
1799978	1799978	NC_000011.10	N	snv	11:113475629	DRD2,LOC105369501
1799983	1799983	NC_000007.14	D	snv	7:150999023	NOS3
1799998	1799998	NC_000008.11	N	snv	8:142918184	CYP11B2
1800012	1800012	NC_000017.11	V	snv	17:50200388	COL1A1
1800035	1800035	NC_000010.11	N	snv	10:111078794	ADRA2A
1800076	1800076	NC_000007.14	D	snv	7:117509093	CFTR
1800079	1800079	NC_000007.14	R	snv	7:117534295	CFTR
1800097	1800097	NC_000007.14	V	snv	7:117590357	CFTR
1800098	1800098	NC_000007.14	B	snv	7:117590400	CFTR
1800100	1800100	NC_000007.14	H	snv	7:117592169	CFTR
1800103	1800103	NC_000007.14	V	snv	7:117592588	CFTR
1800110	1800110	NC_000007.14	Y	snv	7:117603774	CFTR
1800111	1800111	NC_000007.14	N	snv	7:117610521	CFTR
1800112	1800112	NC_000007.14	Y	snv	7:117610610	CFTR
1800120	1800120	NC_000007.14	N	snv	7:117627538	CFTR
1800460	1800460	NC_000006.12	N	snv	6:18138997	TPMT
1800469	1800469	NC_000019.10	N	snv	19:41354391	TGFB1,B9D2
1800470	1800470	NC_000019.10	V	snv	19:41353016	TGFB1
1800471	1800471	NC_000019.10	B	snv	19:41352971	TGFB1
1800477	1800477	NC_000018.10	N	snv	18:63318540	BCL2
1800497	1800497	NC_000011.10	N	snv	11:113400106	ANKK1
1800532	1800532	NC_000011.10	N	snv	11:18026269	TPH1
1800544	1800544	NC_000010.11	V	snv	10:111076745	ADRA2A
1800545	1800545	NC_000010.11	R	snv	10:111077780	ADRA2A
1800559	1800559	NC_000001.11	N	snv	1:201060815	CACNA1S
1800566	1800566	NC_000016.10	N	snv	16:69711242	NQO1
1800588	1800588	NC_000015.10	N	snv	15:58431476	LIPC
1800591	1800591	NC_000004.12	D	snv	4:99574331	MTTP
1800629	1800629	NC_000006.12	R	snv	6:31575254	TNF
1800795	1800795	NC_000007.14	B	snv	7:22727026	IL6,IL6-AS1
1800871	1800871	NC_000001.11	N	snv	1:206773289	IL10,IL19
1800872	1800872	NC_000001.11	K	snv	1:206773062	IL10,IL19
1800888	1800888	NC_000005.10	Y	snv	5:148827322	ADRB2
1800896	1800896	NC_000001.11	N	snv	1:206773552	IL10,IL19
1800909	1800909	NC_000008.11	R	snv	8:63038753	GGH
1800925	1800925	NC_000005.10	B	snv	5:132657117	IL13,TH2LCRR
1800975	1800975	NC_000009.12	N	snv	9:97697296	XPA
1801019	1801019	NC_000003.12	N	snv	3:124737895	UMPS
1801020	1801020	NC_000005.10	N	snv	5:177409531	F12,SLC34A1
1801058	1801058	NC_000004.12	N	snv	4:3037423	GRK4
1801086	1801086	NC_000019.10	N	snv	19:38446710	RYR1
1801131	1801131	NC_000001.11	N	snv	1:11794419	MTHFR
1801133	1801133	NC_000001.11	N	snv	1:11796321	MTHFR
1801157	1801157	NC_000010.11	N	snv	10:44372809	CXCL12
1801158	1801158	NC_000001.11	N	snv	1:97515865	DPYD
1801159	1801159	NC_000001.11	N	snv	1:97515839	DPYD
1801160	1801160	NC_000001.11	N	snv	1:97305364	DPYD,DPYD-AS1
1801249	1801249	NC_000013.11	N	snv	13:51941218	ATP7B
1801252	1801252	NC_000010.11	R	snv	10:114044277	ADRB1
1801253	1801253	NC_000010.11	V	snv	10:114045297	ADRB1
1801260	1801260	NC_000004.12	N	snv	4:55435202	CLOCK,TMEM165
1801262	1801262	NC_000002.12	N	snv	2:181678728	NEUROD1
1801265	1801265	NC_000001.11	N	snv	1:97883329	DPYD
1801266	1801266	NC_000001.11	V	snv	1:97691776	DPYD
1801267	1801267	NC_000001.11	N	snv	1:97098598	DPYD,DPYD-AS1
1801268	1801268	NC_000001.11	N	snv	1:97079071	DPYD
1801272	1801272	NC_000019.10	W	snv	19:40848628	CYP2A6
1801274	1801274	NC_000001.11	N	snv	1:161509955	FCGR2A
1801278	1801278	NC_000002.12	N	snv	2:226795828	IRS1
1801280	1801280	NC_000008.11	H	snv	8:18400344	NAT2
1801282	1801282	NC_000003.12	N	snv	3:12351626	PPARG
1801368	1801368	NC_000007.14	B	snv	7:1936821	MAD1L1
1801394	1801394	NC_000005.10	R	snv	5:7870860	MTRR,FASTKD3
1801516	1801516	NC_000011.10	N	snv	11:108304735	ATM
1801701	1801701	NC_000002.12	N	snv	2:21005955	APOB
1803155	1803155	NC_000003.12	D	snv	3:151827813	AADAC,AADACL2-AS1
1803274	1803274	NC_000003.12	N	snv	3:165773492	BCHE
1804645	1804645	NC_000002.12	Y	snv	2:24752089	NCOA1
1805010	1805010	NC_000016.10	N	snv	16:27344882	IL4R
1805015	1805015	NC_000016.10	Y	snv	16:27362859	IL4R
1805034	1805034	NC_000018.10	H	snv	18:62360008	TNFRSF11A
1805054	1805054	NC_000001.11	B	snv	1:19666020	HTR6
1805087	1805087	NC_000001.11	R	snv	1:236885200	MTR
1805094	1805094	NC_000001.11	B	snv	1:65610269	LEPR
1805128	1805128	NC_000021.9	Y	snv	21:34449382	KCNE1
1806201	1806201	NC_000012.12	V	snv	12:13564574	GRIN2B
1807493	1807493	NC_000022.11	N	snv	22:42077856	SMDT1,PHETA2
1816702	1816702	NC_000004.12	N	snv	4:153688371	TLR2
1829346	1829346	NC_000003.12	H	snv	3:116710060	TUSC7
1861647	1861647	NC_000016.10	N	snv	16:55694494	SLC6A2
1868089	1868089	NC_000002.12	N	snv	2:46327507	EPAS1
1870377	1870377	NC_000004.12	H	snv	4:55106807	KDR
1871450	1871450	NC_000010.11	N	snv	10:72012256	CHST3
1872328	1872328	NC_000002.12	N	snv	2:54168122	ACYP2
1875705	1875705	NC_000004.12	R	snv	4:93221348	GRID2
1876828	1876828	NC_000017.11	H	snv	17:45834159	CRHR1,LINC02210-CRHR1
1877724	1877724	NC_000001.11	Y	snv	1:225825654	EPHX1
1880676	1880676	NC_000010.11	R	snv	10:49616071	CHAT
1883112	1883112	NC_000022.11	N	snv	22:36860804	NCF4,NCF4-AS1
1883322	1883322	NC_000006.12	N	snv	6:35402029	PPARD
1884613	1884613	NC_000020.11	N	snv	20:44351775	R3HDML-AS1
1886629	1886629	NC_000001.11	B	snv	1:196185768	LOC105371674
1890881	1890881	NC_000001.11	Y	snv	1:174207785	RABGAP1L
1891059	1891059	NC_000001.11	V	snv	1:213772666	RPS6KC1
1901440	1901440	NC_000002.12	N	snv	2:133680388
1901633	1901633	NC_000010.11	N	snv	10:4768369	LOC105376375
1902023	1902023	NC_000004.12	M	snv	4:68670366	UGT2B15
1922242	1922242	NC_000007.14	N	snv	7:87544351	ABCB1
1927907	1927907	NC_000009.12	N	snv	9:117710486	TLR4
1933437	1933437	NC_000013.11	N	snv	13:28050157	FLT3
1934341	1934341	NC_000001.11	N	snv	1:240558252	GREM2,LOC124904600
1934951	1934951	NC_000010.11	N	snv	10:95038791	CYP2C8
1934969	1934969	NC_000010.11	W	snv	10:94988738	CYP2C9
1935349	1935349	NC_000010.11	N	snv	10:90834586	HTR7
1937840	1937840	NC_000010.11	N	snv	10:5099115	AKR1C3
1946518	1946518	NC_000011.10	K	snv	11:112164735	IL18
1947275	1947275	NC_000004.12	H	snv	4:61878827	ADGRL3
1948308	1948308	NC_000009.12	N	snv	9:85001342	NTRK2
1954787	1954787	NC_000011.10	Y	snv	11:120792654	GRIK4
1967309	1967309	NC_000016.10	N	snv	16:4015582	ADCY9
1969624	1969624	NC_000003.12	H	snv	3:45693326	SACM1L
1976391	1976391	NC_000002.12	R	snv	2:233757337	UGT1A10,UGT1A8,UGT1A7,UGT1A6,UGT1A5,UGT1A9,UGT1A4,UGT1A3,LOC100286922
1979277	1979277	NC_000017.11	D	snv	17:18328782	SHMT1
1983023	1983023	NC_000002.12	Y	snv	2:233728376	UGT1A10,UGT1A8,UGT1A7,UGT1A6,UGT1A5,UGT1A9,UGT1A4,UGT1A3
1990040	1990040	NC_000007.14	R	snv	7:86683758	GRM3
1992647	1992647	NC_000005.10	N	snv	5:161684168	GABRA6
1997794	1997794	NC_000020.11	H	snv	20:1994212	PDYN,PDYN-AS1
1998591	1998591	NC_000010.11	R	snv	10:94648221
2003569	2003569	NC_000002.12	V	snv	2:233759291	UGT1A10,UGT1A8,UGT1A7,UGT1A6,UGT1A5,UGT1A9,UGT1A4,UGT1A1,UGT1A3
